Country,Year,EV sales,EV stock,charging_stations_added,total_charging_stations,GDP_per_capita,Population,policy_count,news_sentiment,consumer_review_sentiment,stations_per_capita,mode_Buses,mode_Cars,mode_EV,mode_Trucks,mode_Vans,pt_BEV,pt_EV,pt_FCEV,pt_PHEV,pt_Publicly available fast,pt_Publicly available slow,Total_Sales,EV_Share_Pct,EV_Sales,Policy_Score,Gas_Price_USD,GDP_per_capita_Robust,Population_Robust,Years_Since_Threshold
Sweden,2020,94000.0,1.0,566.0,2003.0,52653.7565934247,10353442.0,0.0,0.0,0.0,0.0001934622321736,False,False,True,False,False,False,False,False,False,False,True,293750.0,32.0,94000.0,0.0,0.8216316388662208,52653.7565934247,10353442.0,3.0
Sweden,2020,24.0,58.0,566.0,2003.0,52653.7565934247,10353442.0,0.0,0.0,0.0,0.0001934622321736,False,False,False,True,False,True,False,False,False,False,False,293750.0,32.0,94000.0,0.0,0.8216316388662208,52653.7565934247,10353442.0,3.0
Sweden,2020,94000.0,700.0,566.0,2003.0,52653.7565934247,10353442.0,0.0,0.0,0.0,0.0001934622321736,False,False,False,True,False,False,True,False,False,False,False,293750.0,32.0,94000.0,0.0,0.8216316388662208,52653.7565934247,10353442.0,3.0
Sweden,2020,2100.0,5900.0,566.0,2003.0,52653.7565934247,10353442.0,0.0,0.0,0.0,0.0001934622321736,False,False,False,False,True,True,False,False,False,False,False,293750.0,32.0,94000.0,0.0,0.8216316388662208,52653.7565934247,10353442.0,3.0
Sweden,2020,94000.0,21000.0,566.0,2003.0,52653.7565934247,10353442.0,0.0,0.0,0.0,0.0001934622321736,False,False,False,False,True,False,True,False,False,False,False,293750.0,32.0,94000.0,0.0,0.8216316388662208,52653.7565934247,10353442.0,3.0
Sweden,2020,94000.0,880.0,566.0,2003.0,52653.7565934247,10353442.0,0.0,0.0,0.0,0.0001934622321736,False,False,False,False,True,False,False,False,True,False,False,293750.0,32.0,94000.0,0.0,0.8216316388662208,52653.7565934247,10353442.0,3.0
Sweden,2021,180.0,530.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,True,False,False,False,False,True,False,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,1200.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,True,False,False,False,False,False,True,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,2.0,2.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,True,False,False,False,False,False,False,True,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,93.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,True,False,False,False,False,False,False,False,True,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,57000.0,110000.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,True,False,False,False,True,False,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,290000.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,True,False,False,False,False,True,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,16.0,63.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,True,False,False,False,False,False,True,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,78000.0,190000.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,True,False,False,False,False,False,False,True,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,1.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,True,False,False,False,False,False,False,True,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,1.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,True,False,False,False,False,False,False,False,True,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,100.0,140.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,False,True,False,True,False,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,700.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,False,True,False,False,True,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,2600.0,8400.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,False,False,True,True,False,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,21000.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,False,False,True,False,True,False,False,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2021,135000.0,160.0,156.0,2159.0,61174.9680215622,10415811.0,0.0,0.0,0.0,0.0002072810268926,False,False,False,False,True,False,False,False,True,False,False,313953.0,43.0,135000.0,0.0,1.0716982910591968,61174.9680215622,10415811.0,4.0
Sweden,2022,210.0,920.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,True,False,False,False,False,True,False,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,1200.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,True,False,False,False,False,False,True,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,2.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,True,False,False,False,False,False,False,True,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,93.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,True,False,False,False,False,False,False,False,True,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,96000.0,200000.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,True,False,False,False,True,False,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,290000.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,True,False,False,False,False,True,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,2.0,65.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,True,False,False,False,False,False,True,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,67000.0,240000.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,True,False,False,False,False,False,False,True,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,1.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,True,False,False,False,False,False,False,True,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,1.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,True,False,False,False,False,False,False,False,True,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,340.0,290.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,False,True,False,True,False,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,700.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,False,True,False,False,True,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,7.0,8.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,False,True,False,False,False,False,True,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,5000.0,13000.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,False,False,True,True,False,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,21000.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,False,False,True,False,True,False,False,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2022,163000.0,420.0,178.0,2337.0,55296.9371472535,10486941.0,0.0,0.0,0.0,0.0002228485885445,False,False,False,False,True,False,False,False,True,False,False,301852.0,54.0,163000.0,0.0,1.1894112901542992,55296.9371472535,10486941.0,5.0
Sweden,2023,310.0,1200.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,True,False,False,False,False,True,False,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,1200.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,True,False,False,False,False,False,True,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,8.0,10.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,True,False,False,False,False,False,False,True,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,22.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,True,False,False,False,False,False,False,False,True,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,110000.0,290000.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,True,False,False,False,True,False,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,290000.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,True,False,False,False,False,True,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,2.0,48.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,True,False,False,False,False,False,True,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,61000.0,270000.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,True,False,False,False,False,False,False,True,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,1.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,True,False,False,False,False,False,False,True,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,1.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,True,False,False,False,False,False,False,False,True,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,290.0,700.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,False,True,False,True,False,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,700.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,False,True,False,False,True,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,7.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,False,True,False,False,False,False,True,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,8700.0,21000.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,False,False,True,True,False,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,171000.0,21000.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,False,False,True,False,True,False,False,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2023,5.0,430.0,2190.0,4527.0,55567.0890080496,10536632.0,0.0,0.0,0.0,0.0004296439317611,False,False,False,False,True,False,False,False,True,False,False,285000.0,60.0,171000.0,0.0,1.1035212138015749,55567.0890080496,10536632.0,6.0
Sweden,2024,157000.0,0.0,0.0,0.0,57723.2345031532,10569709.0,0.0,0.0,0.0,0.0,False,True,0,False,False,0,0,0,0,0,0,270690.0,58.0,157000.0,0.0,1.157509332774162,57723.2345031532,10569709.0,7.0
Switzerland,2011,400.0,400.0,4.0,4.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,True,False,False,False,False,False,315000.0,0.14,441.0,0.0,0.0,0.0,0.0,-8.0
Switzerland,2011,441.0,180000.0,4.0,4.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,True,False,False,False,False,315000.0,0.14,441.0,0.0,0.0,0.0,0.0,-8.0
Switzerland,2011,41.0,41.0,4.0,4.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,False,False,True,False,False,315000.0,0.14,441.0,0.0,0.0,0.0,0.0,-8.0
Switzerland,2012,340.0,740.0,1.0,5.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,True,False,False,False,False,False,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2012,740.0,180000.0,1.0,5.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,True,False,False,False,False,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2012,400.0,440.0,1.0,5.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,False,False,True,False,False,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2012,740.0,360.0,1.0,5.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,True,False,False,False,False,False,False,True,False,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2012,740.0,360.0,1.0,5.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,False,True,False,False,False,False,False,False,False,True,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2012,120.0,120.0,1.0,5.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,False,False,True,True,False,False,False,False,False,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2012,740.0,10000.0,1.0,5.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,False,False,False,True,False,True,False,False,False,False,321739.0,0.23,740.0,0.0,0.0,0.0,0.0,-7.0
Switzerland,2013,1200.0,1900.0,4.0,9.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,True,False,False,False,False,False,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2013,1370.0,180000.0,4.0,9.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,True,False,False,False,False,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2013,170.0,600.0,4.0,9.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,False,False,True,False,False,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2013,1370.0,360.0,4.0,9.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,True,False,False,False,False,False,False,True,False,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2013,1370.0,360.0,4.0,9.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,False,True,False,False,False,False,False,False,False,True,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2013,110.0,230.0,4.0,9.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,False,False,True,True,False,False,False,False,False,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2013,1370.0,10000.0,4.0,9.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,False,False,False,True,False,True,False,False,False,False,326190.0,0.42,1370.0,0.0,0.0,0.0,0.0,-6.0
Switzerland,2014,2700.0,4600.0,7.0,16.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,True,False,False,False,False,False,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2014,2900.0,180000.0,7.0,16.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,True,False,False,False,False,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2014,200.0,810.0,7.0,16.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,True,False,False,False,False,False,False,True,False,False,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2014,2900.0,360.0,7.0,16.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,True,False,False,False,False,False,False,True,False,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2014,2900.0,360.0,7.0,16.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,False,True,False,False,False,False,False,False,False,True,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2014,52.0,290.0,7.0,16.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,False,False,True,True,False,False,False,False,False,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2014,2900.0,10000.0,7.0,16.0,100631.802755125,8888093.0,0.0,0.0,0.0,9.540854264238684e-05,False,False,False,False,True,False,True,False,False,False,False,308511.0,0.94,2900.0,0.0,0.0,0.0,0.0,-5.0
Switzerland,2015,5700.0,220.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,True,False,False,False,False,False,True,False,False,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,5700.0,11.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,True,False,False,False,False,False,False,False,True,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,3300.0,7800.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,True,False,False,False,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,5700.0,180000.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,False,True,False,False,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,10.0,10.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,False,False,True,False,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,2400.0,3200.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,True,False,False,False,False,False,False,True,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,5700.0,360.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,True,False,False,False,False,False,False,True,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,5700.0,360.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,True,False,False,False,False,False,False,False,True,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,160.0,440.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,False,False,True,True,False,False,False,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2015,5700.0,10000.0,119.0,135.0,83806.4476003837,8282396.0,0.0,0.0,0.0,1.6299631169531134e-05,False,False,False,False,True,False,True,False,False,False,False,335294.0,1.7,5700.0,0.0,0.8226846539720175,83806.4476003837,8282396.0,-4.0
Switzerland,2016,5.0,5.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,True,False,False,False,False,True,False,False,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,6100.0,220.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,True,False,False,False,False,False,True,False,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,5.0,4.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,True,False,False,False,False,False,False,True,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,6100.0,14.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,True,False,False,False,False,False,False,False,True,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,3300.0,11000.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,True,False,False,False,True,False,False,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,6100.0,180000.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,True,False,False,False,False,True,False,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,26.0,36.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,True,False,False,False,False,False,True,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,2800.0,5000.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,True,False,False,False,False,False,False,True,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,6100.0,360.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,False,True,False,False,False,False,False,False,True,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,6100.0,360.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,False,True,False,False,False,False,False,False,False,True,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,85.0,540.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,False,False,False,True,True,False,False,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2016,6100.0,10000.0,138.0,273.0,82153.0745447889,8373338.0,0.0,0.0,0.0,3.260348501398128e-05,False,False,False,False,True,False,True,False,False,False,False,321053.0,1.9,6100.0,0.0,0.8277380072145407,82153.0745447889,8373338.0,-3.0
Switzerland,2017,2.0,7.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,True,False,False,False,False,True,False,False,False,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,8400.0,220.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,True,False,False,False,False,False,True,False,False,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,8400.0,10.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,True,False,False,False,False,False,False,True,False,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,8400.0,35.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,True,False,False,False,False,False,False,False,True,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,4800.0,16000.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,False,True,False,False,False,True,False,False,False,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,8400.0,180000.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,False,True,False,False,False,False,True,False,False,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,1.0,37.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,False,True,False,False,False,False,False,True,False,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
Switzerland,2017,3600.0,9000.0,238.0,511.0,82254.3770471336,8451840.0,0.0,0.0,0.0,6.046020748144783e-05,False,True,False,False,False,False,False,False,True,False,False,323077.0,2.6,8400.0,0.0,0.8892600647371097,82254.3770471336,8451840.0,-2.0
